Course	Room	Teacher	Time	Students
011343	PK259	3213249	240	1020478 3071136 3073300 
004882	TAYB	0697660	238	1020727 
011207	RCSEM	0031478	238	1021017 1030683 1067251 1067297 1073544 1095596 1133174 
006519	DAL318	0031478	241	1021751 1030683 1079384 1169962 
005724	TH104	0031392	126	1023494 1086927 1095349 1124785 1163278 1164190 1164206 3074289 3079272 3085810 3085836 3095335 3095387 3099467 3099468 3102884 3104770 3105862 3211821 3218938 
002674	PK300	0468281	240	1025379 1060299 1078646 1081939 1087490 3089611 3092294 3107963 3182934 
002164	CARP13	0180723	126	1025460 1040874 1059572 1101406 1116854 1119989 1134358 3070344 3070438 3078073 3095719 3096547 
007008	TAYF	3195964	5	1026650 1065271 1088690 1097648 1170848 3070648 3074634 3081368 3087352 3087720 3097894 3099822 3100927 3102153 3102868 3104658 3105862 3108728 3111488 3112870 3116464 3160884 3170761 3198776 3223347 3223591 3224476 3225118 
004733	DAL112	1084458	238	1028249 1162688 3128366 3161291 3167586 3222819 3225371 3227006 
005854	TAYSEM	3212821	242	1028249 1089147 1099662 1111901 3086015 3106131 3114024 3196465 3198769 3201250 
005862	GOCOM	0031416	240	1028249 1039831 
004838	PK264	1051497	10	1029210 1032769 1038420 1077482 1081101 1082150 1100625 3072063 3072447 3080937 3087696 3089892 3213069 3217514 
009299	DAL100A	3092667	5	1029210 1041981 1056270 1063875 1104151 1122905 1171002 3078500 3092985 3106769 3218455 3314231 
004288	PK128	0123161	239	1032769 1064385 3087983 
008765	PK229	3194197	126	1037291 1081101 1083594 1084017 1086710 1087116 1088785 1162008 1167714 1169331 3071136 3074711 3079862 3080198 3085728 3088124 3099165 3099704 3100155 3100408 3100678 3100835 3102322 3102915 3104541 3105046 3105821 3105895 3106953 3107589 3108306 3113981 3127487 3149956 3176913 3180861 3182934 3184743 3195980 3198863 3200866 3201900 3221418 
001455	DAL100A	0020093	238	1037338 1063875 1140609 1164206 1166163 3072063 3099822 3103177 
004023	CAN314	0031332	5	1037413 1077417 1078646 3079675 3089276 3104731 
001183	GOA	0406445	7	1037745 1041140 1056281 1065781 1081101 1087782 1088882 1095157 1096113 1103391 1143717 1146215 1161960 3072293 3077064 3082830 3086747 3088352 3095050 3099957 3100110 3100824 3103933 3107323 3107589 
011528	RCSEM	3310251	10	1039868 1057592 1076234 1081249 1101031 1143228 3069337 3070648 3074570 3080794 3092236 3217527 3220980 3225713 
007909	EHIII	0742958	239	1040045 1046439 1047318 
007900	RCSEM	0031539	242	1040874 1055441 1057261 1058048 1080272 1081249 1158007 1163664 1169386 3087433 3095649 3102316 3107658 3118334 
011532	PK300	0301909	8	1046086 1067862 1142212 3105046 3105099 3105821 3224986 
004009	PK229	0030564	10	1046439 1047318 1047339 1076854 1112377 1166163 3089948 3091653 3092072 3097890 3099757 3100762 3102969 3102995 3112797 3116065 3116805 3129544 3130894 3134011 3134217 3156597 3157738 3159218 3161154 3162638 3172803 3174234 3184641 3184966 3186688 3198356 3216292 3217652 3218455 3219221 3222282 3222477 3223347 3223998 3224492 3225356 
